fecha,real,lstm,gru,arima,error_lstm,error_gru,error_arima,dir_lstm,dir_gru,dir_arima,in_sample
1997-09-22,7116.99,6918.33,6962.3,6983.72,198.66,154.69,133.27,0,0,1,True
1997-09-23,7102.89,6987.41,7053.71,7124.72,115.49,49.18,21.83,1,1,0,True
1997-09-24,7198.69,7047.89,7085.98,7097.58,150.8,112.71,101.11,0,0,0,True
1997-09-25,7125.39,7113.22,7146.26,7198.7,12.17,20.87,73.31,1,1,0,True
1997-09-26,7205.89,7149.47,7129.14,7131.06,56.42,76.75,74.83,1,1,1,True
1997-09-29,7219.49,7181.13,7162.34,7212.68,38.36,57.16,6.82,0,0,1,True
1997-09-30,7269.69,7206.31,7191.21,7231.5,63.39,78.48,38.19,0,0,1,True
1997-10-01,7331.89,7233.56,7231.41,7262.68,98.33,100.48,69.21,0,0,0,True
1997-10-02,7250.79,7269.41,7285.41,7331.17,18.62,34.62,80.38,1,1,1,True
1997-10-03,7239.09,7283.48,7253.59,7249.1,44.39,14.49,10.01,0,0,1,True
1997-10-06,7089.69,7281.14,7226.14,7243.53,191.45,136.45,153.83,0,1,0,True
1997-10-07,7120.89,7238.09,7131.72,7102.85,117.2,10.82,18.04,1,1,1,True
1997-10-08,6986.39,7191.26,7109.93,7130.49,204.87,123.54,144.09,0,1,0,True
1997-10-09,6772.09,7125.8,7032.96,6989.97,353.7,260.86,217.87,0,0,0,True
1997-10-10,6826.19,7019.74,6870.4,6746.17,193.55,44.21,80.02,1,1,0,True
1997-10-13,6863.09,6927.94,6835.67,6840.89,64.84,27.42,22.2,1,1,1,True
1997-10-14,6830.59,6870.24,6862.09,6874.34,39.65,31.5,43.75,0,1,0,True
1997-10-15,6754.89,6835.15,6854.67,6791.73,80.25,99.77,36.84,0,0,1,True
1997-10-16,6766.09,6803.44,6799.48,6725.48,37.35,33.39,40.62,1,1,0,True
1997-10-17,6664.19,6783.04,6781.03,6781.95,118.85,116.84,117.75,0,0,0,True
1997-10-20,6678.79,6751.96,6719.94,6660.8,73.17,41.15,17.99,1,1,0,True
1997-10-21,6854.19,6725.6,6701.11,6680.84,128.6,153.08,173.35,1,1,1,True
1997-10-22,6826.69,6743.7,6804.02,6868.82,82.99,22.67,42.13,1,1,0,True
1997-10-23,6656.99,6774.35,6836.6,6805.82,117.35,179.61,148.83,1,0,1,True
1997-10-24,6604.79,6769.58,6735.23,6626.33,164.79,130.44,21.54,0,0,1,True
1997-10-27,6313.89,6737.66,6654.5,6626.43,423.77,340.61,312.54,0,0,0,True
1997-10-28,6049.89,6639.0,6461.4,6306.74,589.1,411.5,256.84,0,0,1,True
1997-10-29,6391.99,6478.31,6246.78,6025.61,86.32,145.21,366.39,1,1,0,True
1997-10-30,6463.39,6397.22,6344.31,6468.04,66.18,119.08,4.65,1,0,1,True
1997-10-31,6380.39,6380.22,6459.92,6437.77,0.17,79.53,57.38,1,1,1,True
1997-11-03,6445.29,6380.6,6444.03,6359.18,64.69,1.26,86.11,1,1,0,True
1997-11-04,6450.99,6400.13,6457.17,6431.1,50.87,6.18,19.89,0,1,0,True
1997-11-05,6515.09,6426.33,6472.87,6447.85,88.76,42.22,67.24,0,1,0,True
1997-11-06,6481.29,6463.75,6518.52,6532.93,17.54,37.23,51.64,1,0,0,True
1997-11-07,6317.49,6492.75,6518.48,6458.96,175.26,200.99,141.47,0,0,1,True
1997-11-10,6277.99,6481.42,6413.54,6310.59,203.43,135.54,32.6,0,0,1,True
1997-11-11,6220.99,6445.39,6351.06,6296.82,224.4,130.07,75.83,0,0,0,True
1997-11-12,6151.09,6399.63,6305.58,6223.74,248.54,154.48,72.65,0,0,0,True
1997-11-13,6239.29,6346.07,6254.35,6158.97,106.78,15.05,80.33,1,1,1,True
1997-11-14,6299.29,6313.36,6279.05,6253.09,14.06,20.24,46.2,1,1,1,True
1997-11-17,6512.49,6305.79,6326.78,6292.41,206.7,185.71,220.09,1,1,0,True
1997-11-18,6537.09,6351.3,6460.71,6534.05,185.79,76.38,3.04,0,0,1,True
1997-11-19,6557.79,6413.18,6538.87,6498.39,144.61,18.92,59.4,0,1,0,True
1997-11-20,6766.39,6475.97,6569.12,6557.43,290.43,197.27,208.96,0,1,0,True
1997-11-21,6825.69,6570.0,6701.7,6783.3,255.69,123.99,42.4,0,0,1,True
1997-11-24,6670.29,6682.81,6797.39,6815.86,12.52,127.1,145.56,1,1,1,True
1997-11-25,6741.29,6740.75,6733.32,6645.26,0.55,7.97,96.03,1,1,0,True
1997-11-26,6856.39,6771.95,6735.67,6766.78,84.44,120.72,89.61,1,0,1,True
1997-11-27,6919.59,6808.22,6818.48,6858.28,111.37,101.11,61.32,0,0,1,True
1997-11-28,6932.09,6851.87,6894.0,6922.8,80.22,38.09,9.29,0,0,1,True
1997-12-01,7135.99,6891.93,6924.4,6917.27,244.06,211.6,218.72,0,0,0,True
1997-12-02,7136.59,6964.33,7050.56,7164.48,172.26,86.03,27.88,0,0,1,True
1997-12-03,7092.49,7038.12,7108.01,7105.77,54.38,15.52,13.28,1,1,1,True
1997-12-04,7187.99,7087.16,7092.25,7098.46,100.83,95.74,89.54,0,0,1,True
1997-12-05,7196.99,7133.84,7137.42,7200.93,63.16,59.58,3.94,0,0,1,True
1997-12-09,7260.99,7171.01,7169.27,7186.92,89.98,91.73,74.07,0,0,0,True
1997-12-10,7158.49,7209.39,7218.19,7275.69,50.89,59.7,117.2,1,1,0,True
1997-12-11,7003.19,7217.11,7173.83,7129.43,213.92,170.63,126.23,0,0,1,True
1997-12-12,7059.69,7173.67,7056.98,7006.5,113.98,2.71,53.19,1,1,1,True
1997-12-15,7123.59,7127.88,7043.87,7085.52,4.29,79.72,38.07,1,0,1,True
1997-12-16,7250.89,7104.76,7091.93,7120.38,146.14,158.96,130.51,0,0,0,True
1997-12-17,7243.39,7123.9,7189.73,7262.87,119.49,53.66,19.48,1,1,0,True
1997-12-18,7224.29,7158.44,7221.04,7212.41,65.86,3.25,11.88,1,1,1,True
1997-12-19,7045.69,7190.66,7209.41,7229.38,144.96,163.72,183.68,1,1,0,True
1997-12-22,7062.59,7175.08,7097.62,7018.25,112.49,35.03,44.34,1,1,0,True
1997-12-23,7070.19,7144.6,7059.14,7101.62,74.41,11.06,31.42,1,0,1,True
1997-12-26,7049.79,7115.14,7062.37,7062.63,65.34,12.57,12.83,0,1,1,True
1997-12-29,7277.39,7087.91,7054.33,7054.59,189.48,223.07,222.8,1,1,1,True
1997-12-30,7335.09,7115.75,7184.74,7299.19,219.35,150.35,35.91,0,0,1,True
1997-12-31,7255.39,7177.85,7282.57,7303.47,77.55,27.18,48.08,1,1,1,True
1998-01-02,7451.39,7227.8,7256.03,7245.19,223.6,195.36,206.2,0,1,0,True
1998-01-05,7591.79,7303.85,7358.16,7472.72,287.94,233.64,119.07,0,0,1,True
1998-01-07,7548.99,7407.6,7504.16,7579.19,141.39,44.83,30.19,1,1,1,True
1998-01-08,7482.19,7492.81,7528.01,7539.52,10.62,45.82,57.33,1,1,1,True
1998-01-09,7455.29,7535.4,7475.3,7472.79,80.11,20.0,17.5,0,1,1,True
1998-01-12,7390.49,7541.57,7436.67,7460.24,151.08,46.18,69.75,0,1,0,True
1998-01-13,7492.19,7513.58,7388.81,7390.06,21.39,103.39,102.14,1,0,0,True
1998-01-14,7550.59,7496.93,7436.49,7519.72,53.66,114.1,30.87,1,0,1,True
1998-01-15,7578.29,7501.81,7501.77,7534.68,76.48,76.52,43.61,0,0,0,True
1998-01-16,7723.89,7521.99,7541.3,7581.58,201.9,182.59,142.31,0,0,1,True
1998-01-19,7732.39,7577.75,7647.81,7731.98,154.64,84.58,0.41,0,0,1,True
1998-01-20,7807.09,7640.84,7697.23,7711.05,166.26,109.86,96.04,0,0,0,True
1998-01-21,7812.09,7710.76,7756.24,7828.53,101.33,55.85,16.44,0,0,1,True
1998-01-22,7839.29,7770.1,7782.27,7793.44,69.19,57.02,45.85,0,0,0,True
1998-01-23,7749.09,7817.48,7806.43,7854.66,68.39,57.34,105.57,1,1,0,True
1998-01-26,7853.99,7828.32,7755.22,7729.36,25.67,98.77,124.63,1,1,0,True
1998-01-27,7924.59,7842.29,7801.24,7886.46,82.31,123.35,38.13,0,0,1,True
1998-01-28,7953.59,7870.17,7877.4,7909.11,83.43,76.19,44.48,0,0,0,True
1998-01-29,7940.39,7904.94,7923.01,7959.55,35.45,17.38,19.15,1,1,0,True
1998-01-30,7958.99,7932.38,7924.27,7929.71,26.62,34.72,29.28,0,0,0,True
1998-02-02,8096.69,7954.4,7933.28,7966.64,142.29,163.41,130.06,0,0,1,True
1998-02-03,8104.19,7999.93,8031.91,8112.47,104.26,72.29,8.28,0,0,1,True
1998-02-04,8166.49,8047.82,8079.86,8086.15,118.67,86.63,80.34,0,0,0,True
1998-02-05,8109.89,8099.88,8129.59,8181.52,10.01,19.69,71.63,1,1,0,True
1998-02-06,8182.49,8130.22,8109.47,8087.29,52.27,73.03,95.2,1,0,0,True
1998-02-09,8048.49,8159.34,8144.96,8210.06,110.85,96.47,161.57,1,1,0,True
1998-02-10,8084.89,8151.51,8075.35,8017.73,66.61,9.54,67.16,1,1,0,True
1998-02-11,8155.69,8135.36,8064.4,8115.18,20.33,91.29,40.51,1,0,1,True
1998-02-12,8062.59,8134.08,8117.85,8145.49,71.48,55.26,82.89,1,1,1,True
1998-02-13,8113.39,8119.42,8078.55,8052.73,6.03,34.84,60.66,1,1,0,True
1998-02-16,8144.79,8112.78,8086.93,8129.48,32.01,57.86,15.31,0,0,1,True
1998-02-17,8283.69,8118.47,8118.3,8132.68,165.22,165.39,151.01,0,0,0,True
1998-02-18,8324.69,8159.79,8223.83,8301.94,164.9,100.86,22.75,0,0,1,True
1998-02-19,8357.99,8218.59,8293.29,8305.15,139.4,64.7,52.84,0,0,0,True
1998-02-20,8516.79,8280.61,8332.39,8362.87,236.18,184.4,153.92,0,0,1,True
1998-02-23,8511.29,8366.09,8450.22,8526.7,145.21,61.08,15.41,1,1,0,True
1998-02-24,8641.39,8442.8,8495.8,8493.08,198.6,145.59,148.31,0,0,0,True
1998-02-25,8818.49,8527.29,8589.41,8665.76,291.2,229.09,152.73,0,0,1,True
1998-02-26,8783.19,8636.17,8747.38,8815.4,147.02,35.81,32.21,1,1,1,True
1998-02-27,8900.09,8724.26,8782.11,8773.76,175.83,117.99,126.33,0,0,0,True
1998-03-02,9112.59,8808.6,8858.07,8928.23,303.99,254.52,184.36,0,0,1,True
1998-03-03,9132.09,8919.6,9035.99,9118.8,212.5,96.1,13.29,0,0,1,True
1998-03-04,8929.89,9022.32,9118.62,9133.56,92.43,188.73,203.67,1,1,0,True
1998-03-05,8958.29,9051.82,8996.7,8922.96,93.53,38.41,35.33,1,1,0,True
1998-03-06,9227.29,9045.41,8958.55,8990.27,181.88,268.74,237.02,1,1,1,True
1998-03-09,9269.49,9082.93,9145.39,9242.77,186.56,124.1,26.72,0,0,1,True
1998-03-10,9261.79,9141.75,9257.23,9236.74,120.04,4.56,25.05,1,1,1,True
1998-03-11,9262.09,9195.62,9272.5,9270.26,66.47,10.41,8.17,0,1,1,True
1998-03-12,9347.89,9235.14,9268.91,9268.89,112.75,78.98,79.0,0,1,1,True
1998-03-13,9450.49,9278.37,9328.66,9372.08,172.12,121.83,78.41,0,0,1,True
1998-03-16,9448.79,9336.85,9423.6,9450.25,111.94,25.19,1.46,1,1,1,True
1998-03-17,9521.19,9389.03,9454.76,9443.29,132.16,66.43,77.9,0,1,0,True
1998-03-18,9502.99,9443.0,9503.77,9544.41,59.99,0.78,41.42,1,1,0,True
1998-03-20,9797.09,9481.44,9512.17,9499.73,315.65,284.92,297.36,0,1,0,True
1998-03-23,9940.59,9570.9,9699.99,9843.9,369.69,240.6,96.69,0,0,1,True
1998-03-24,10093.89,9697.27,9872.37,9914.7,396.62,221.52,179.19,0,0,0,True
1998-03-25,10302.99,9848.19,10019.23,10134.41,454.8,283.76,168.58,0,0,1,True
1998-03-26,10170.99,10025.15,10198.31,10347.17,145.84,27.32,176.18,1,1,0,True
1998-03-27,10242.89,10143.69,10177.19,10182.26,99.2,65.7,60.63,0,1,1,True
1998-03-30,10225.69,10223.94,10198.68,10313.21,1.75,27.01,87.52,1,1,0,True
1998-03-31,10209.09,10262.17,10208.06,10217.44,53.08,1.03,8.35,0,1,1,True
1998-04-01,10352.29,10266.89,10200.93,10236.93,85.4,151.36,115.36,1,0,1,True
1998-04-02,10414.89,10286.26,10289.64,10352.44,128.63,125.25,62.45,0,0,1,True
1998-04-03,10572.29,10321.35,10368.18,10412.13,250.94,204.11,160.16,0,0,0,True
1998-04-06,10814.09,10391.6,10489.86,10603.3,422.49,324.23,210.79,0,0,1,True
1998-04-07,10689.99,10518.12,10687.76,10840.82,171.87,2.23,150.83,1,1,0,True
1998-04-08,10534.69,10613.98,10677.98,10690.78,79.29,143.29,156.09,1,1,0,True
1998-04-14,10509.59,10638.14,10554.39,10569.34,128.55,44.8,59.75,0,0,0,True
1998-04-15,10339.59,10616.98,10497.05,10518.74,277.39,157.46,179.15,0,1,0,True
1998-04-16,10323.59,10539.32,10383.43,10320.77,215.73,59.84,2.82,0,0,1,True
1998-04-17,10410.19,10448.33,10329.84,10331.21,38.14,80.35,78.97,1,1,1,True
1998-04-20,10482.69,10390.86,10374.14,10386.43,91.83,108.55,96.25,0,0,0,True
1998-04-21,10429.39,10378.76,10440.69,10487.24,50.63,11.3,57.85,1,1,0,True
1998-04-22,10291.79,10379.24,10424.49,10415.44,87.45,132.7,123.65,1,1,1,True
1998-04-23,9966.59,10355.1,10320.99,10285.11,388.51,354.4,318.52,0,0,1,True
1998-04-24,9888.29,10251.47,10074.16,9929.41,363.18,185.87,41.12,0,0,1,True
1998-04-27,9549.59,10116.65,9934.35,9904.04,567.06,384.76,354.45,0,0,0,True
1998-04-28,9903.99,9919.68,9688.0,9453.68,15.69,215.99,450.31,1,1,0,True
1998-04-29,9677.99,9818.17,9819.77,9965.87,140.18,141.78,287.88,1,1,0,True
1998-04-30,10025.59,9733.85,9755.18,9610.71,291.74,270.41,414.88,1,1,0,True
1998-05-04,10259.79,9757.68,9922.24,10022.79,502.11,337.54,236.99,0,0,0,True
1998-05-05,10001.49,9882.9,10151.24,10261.51,118.59,149.75,260.02,1,1,0,True
1998-05-06,9962.99,9970.43,10058.11,10045.67,7.44,95.12,82.68,1,0,0,True
1998-05-07,9741.09,10013.03,9969.34,9948.1,271.94,228.25,207.01,0,0,1,True
1998-05-08,9762.39,9973.85,9812.0,9715.59,211.46,49.61,46.8,1,1,0,True
1998-05-11,9993.59,9909.13,9771.87,9792.16,84.46,221.72,201.43,1,1,1,True
1998-05-12,9839.29,9898.74,9921.21,9979.02,59.45,81.92,139.73,1,1,1,True
1998-05-13,9768.29,9880.04,9884.3,9858.48,111.75,116.01,90.19,0,0,0,True
1998-05-14,9854.89,9845.2,9799.71,9757.9,9.7,55.18,96.99,1,1,0,True
1998-05-15,9836.89,9830.22,9827.84,9826.75,6.67,9.05,10.15,1,1,1,True
1998-05-18,9795.19,9823.72,9839.78,9860.13,28.53,44.59,64.94,1,0,0,True
1998-05-19,9959.19,9813.22,9811.75,9799.73,145.98,147.44,159.46,1,1,1,True
1998-05-20,10100.39,9840.97,9903.32,9953.91,259.42,197.07,146.48,0,0,0,True
1998-05-21,10088.99,9913.21,10036.49,10108.44,175.78,52.5,19.45,1,1,0,True
1998-05-22,10153.69,9987.97,10072.26,10102.78,165.72,81.43,50.91,0,0,1,True
1998-05-25,10391.59,10062.32,10113.88,10151.1,329.27,277.71,240.49,0,0,0,True
1998-05-26,10377.99,10174.15,10284.6,10394.81,203.84,93.39,16.82,1,1,0,True
1998-05-27,9992.99,10274.26,10344.96,10387.09,281.27,351.97,394.1,1,1,0,True
1998-05-28,10059.89,10258.11,10103.92,9987.15,198.22,44.03,72.74,1,1,0,True
1998-05-29,10005.69,10205.45,10044.26,10051.23,199.76,38.57,45.53,0,1,1,True
1998-06-02,10079.49,10133.49,10020.73,9967.41,54.0,58.76,112.08,1,1,0,True
1998-06-03,10116.19,10084.03,10059.57,10132.24,32.16,56.62,16.05,1,0,1,True
1998-06-04,10098.79,10064.34,10097.62,10097.2,34.45,1.17,1.59,1,1,1,True
1998-06-05,10265.59,10059.4,10094.66,10110.15,206.19,170.93,155.44,0,0,1,True
1998-06-08,10280.29,10101.58,10195.57,10267.6,178.71,84.72,12.69,0,0,1,True
1998-06-09,10051.49,10159.82,10249.03,10273.85,108.33,197.54,222.36,1,1,1,True
1998-06-10,10120.89,10161.24,10112.18,10057.66,40.35,8.71,63.23,1,1,1,True
1998-06-11,9953.69,10151.85,10095.78,10113.16,198.16,142.09,159.47,0,1,1,True
1998-06-12,9748.09,10101.1,10003.06,9926.02,353.01,254.97,177.93,0,0,1,True
1998-06-15,9593.29,9994.29,9831.29,9777.53,401.0,238.0,184.24,0,0,0,True
1998-06-16,9684.89,9849.39,9669.86,9559.15,164.5,15.03,125.74,1,1,0,True
1998-06-17,9900.79,9739.78,9679.18,9690.34,161.01,221.61,210.45,1,0,1,True
1998-06-18,9760.99,9720.85,9835.98,9919.59,40.14,74.99,158.6,1,1,0,True
1998-06-19,9765.69,9717.96,9803.42,9769.18,47.73,37.73,3.49,0,1,1,True
1998-06-22,9722.39,9725.85,9769.28,9778.01,3.46,46.89,55.62,1,0,0,True
1998-06-23,9873.49,9728.23,9735.78,9686.08,145.26,137.71,187.41,1,1,0,True
1998-06-24,9901.59,9762.84,9823.95,9900.14,138.75,77.64,1.45,0,0,1,True
1998-06-25,10136.09,9811.79,9882.85,9891.88,324.3,253.23,244.21,0,0,0,True
1998-06-26,10109.49,9910.84,10044.99,10162.83,198.65,64.5,53.34,1,1,0,True
1998-06-29,10242.69,10005.32,10090.51,10091.36,237.37,152.18,151.33,0,0,0,True
1998-06-30,10146.39,10107.17,10176.57,10264.39,39.22,30.18,118.0,1,1,0,True
1998-07-01,10342.29,10166.36,10151.33,10121.43,175.93,190.96,220.85,1,1,0,True
1998-07-02,10394.29,10236.22,10259.06,10357.43,158.07,135.23,36.85,0,0,1,True
1998-07-03,10542.89,10306.21,10344.88,10381.24,236.68,198.01,161.65,0,0,0,True
1998-07-06,10642.09,10393.59,10462.47,10567.24,248.5,179.62,74.85,0,0,1,True
1998-07-07,10642.79,10491.29,10567.31,10638.39,151.5,75.47,4.4,0,0,0,True
1998-07-08,10719.89,10571.1,10600.21,10650.84,148.79,119.68,69.05,0,0,1,True
1998-07-09,10635.29,10641.42,10655.12,10720.1,6.13,19.83,84.81,1,1,0,True
1998-07-10,10636.69,10670.81,10625.01,10627.56,34.12,11.68,9.13,1,0,0,True
1998-07-13,10729.39,10673.74,10609.43,10642.09,55.65,119.96,87.3,1,0,1,True
1998-07-14,10791.69,10683.95,10669.05,10720.7,107.74,122.64,70.99,0,0,0,True
1998-07-15,10703.99,10708.82,10735.52,10801.69,4.83,31.53,97.7,1,1,0,True
1998-07-16,10765.79,10714.34,10698.34,10707.13,51.45,67.44,58.65,1,0,1,True
1998-07-17,10952.49,10723.79,10715.52,10765.95,228.7,236.97,186.54,0,0,1,True
1998-07-20,10893.19,10776.01,10849.85,10948.59,117.18,43.34,55.4,1,1,1,True
1998-07-21,10758.39,10822.76,10864.85,10900.81,64.37,106.46,142.42,1,1,0,True
1998-07-22,10560.79,10825.53,10767.86,10763.7,264.74,207.07,202.91,0,0,0,True
1998-07-23,10614.89,10761.53,10604.14,10537.88,146.64,10.75,77.01,1,1,0,True
1998-07-24,10559.19,10693.02,10585.72,10615.83,133.83,26.53,56.64,0,1,0,True
1998-07-27,10360.69,10624.57,10561.08,10553.74,263.88,200.39,193.05,0,0,1,True
1998-07-28,10340.09,10526.1,10419.4,10366.23,186.01,79.31,26.14,0,0,0,True
1998-07-29,10410.29,10431.55,10346.9,10336.18,21.26,63.39,74.11,1,1,0,True
1998-07-30,10568.79,10376.69,10377.99,10401.6,192.09,190.8,167.19,0,0,0,True
1998-07-31,10493.69,10390.01,10496.41,10586.54,103.68,2.72,92.85,1,1,0,True
1998-08-03,10410.99,10416.35,10488.91,10491.62,5.36,77.92,80.64,1,1,1,True
1998-08-04,10495.29,10425.28,10416.9,10414.48,70.01,78.39,80.81,1,1,1,True
1998-08-05,10289.29,10444.21,10445.9,10488.97,154.92,156.61,199.68,1,1,1,True
1998-08-06,10115.19,10416.58,10337.02,10279.24,301.39,221.83,164.05,0,0,1,True
1998-08-07,10217.99,10333.68,10174.49,10124.86,115.69,43.5,93.13,1,1,1,True
1998-08-10,10039.79,10266.68,10186.67,10205.88,226.89,146.88,166.09,0,1,1,True
1998-08-11,9708.69,10181.13,10095.57,10030.72,472.44,386.88,322.03,0,0,1,True
1998-08-12,9887.29,10031.04,9837.04,9715.01,143.75,50.25,172.28,1,1,1,True
1998-08-13,9847.69,9923.99,9851.98,9879.08,76.3,4.29,31.39,0,1,1,True
1998-08-14,9919.49,9852.53,9863.58,9813.4,66.96,55.91,106.09,1,1,0,True
1998-08-17,9910.69,9831.48,9902.79,9951.1,79.21,7.9,40.41,1,1,0,True
1998-08-18,10112.89,9838.09,9908.85,9897.21,274.81,204.04,215.68,0,0,0,True
1998-08-19,10205.29,9904.02,10035.3,10124.47,301.27,169.99,80.82,0,0,1,True
1998-08-20,9998.19,10005.53,10148.06,10207.39,7.34,149.87,209.2,1,1,0,True
1998-08-21,9417.19,10054.04,10046.92,10011.07,636.85,629.73,593.88,0,0,0,True
1998-08-24,9262.79,9933.34,9622.49,9385.8,670.55,359.7,123.01,0,0,1,True
1998-08-25,9453.29,9724.43,9362.38,9238.33,271.14,90.91,214.96,1,1,0,True
1998-08-26,9113.19,9562.42,9429.19,9460.33,449.23,316.0,347.14,0,1,0,True
1998-08-27,8580.09,9380.51,9256.58,9085.7,800.42,676.49,505.6,0,0,1,True
1998-08-28,8382.99,9109.95,8796.35,8557.27,726.96,413.36,174.28,0,0,1,True
1998-08-31,8264.69,8814.21,8484.74,8364.6,549.52,220.04,99.91,0,0,1,True
1998-09-01,8239.19,8546.32,8325.45,8188.88,307.13,86.26,50.31,0,0,1,True
1998-09-02,8548.69,8346.31,8265.62,8167.15,202.38,283.08,381.54,1,1,0,True
1998-09-03,8380.39,8293.19,8454.81,8562.26,87.2,74.42,181.87,1,1,0,True
1998-09-04,8337.29,8287.55,8422.58,8336.24,49.74,85.28,1.05,1,0,1,True
1998-09-07,8452.99,8299.08,8348.56,8365.71,153.91,104.43,87.28,0,1,1,True
1998-09-08,8710.09,8344.18,8402.77,8456.21,365.91,307.32,253.88,0,0,1,True
1998-09-09,8504.89,8454.21,8611.3,8732.84,50.68,106.41,227.95,1,1,0,True
1998-09-10,7903.99,8526.11,8554.99,8473.44,622.12,651.0,569.45,0,0,1,True
1998-09-11,7707.99,8430.2,8099.1,7876.28,722.21,391.11,168.29,0,0,1,True
1998-09-14,7899.99,8231.29,7780.65,7734.78,331.29,119.35,165.21,1,1,1,True
1998-09-15,7833.09,8067.46,7833.4,7914.76,234.37,0.31,81.67,0,1,0,True
1998-09-16,8034.19,7940.23,7844.2,7746.86,93.96,189.99,287.34,1,1,0,True
1998-09-17,7671.09,7902.14,7963.19,8050.33,231.05,292.1,379.24,1,1,0,True
1998-09-18,7628.69,7835.94,7766.42,7606.2,207.25,137.73,22.49,0,0,1,True
1998-09-21,7211.39,7760.7,7633.38,7672.16,549.31,421.99,460.77,0,0,0,True
1998-09-22,7506.59,7604.83,7343.05,7174.38,98.24,163.55,332.21,1,1,0,True
1998-09-23,8008.19,7510.15,7408.73,7524.98,498.04,599.46,483.21,1,0,1,True
1998-09-24,7884.69,7577.74,7811.0,8020.32,306.96,73.69,135.63,1,1,0,True
1998-09-25,7969.29,7682.81,7888.78,7814.48,286.48,80.51,154.81,0,1,0,True
1998-09-28,8062.29,7803.25,7921.0,7958.04,259.04,141.29,104.25,0,0,0,True
1998-09-29,8066.09,7926.63,7997.96,8096.6,139.46,68.13,30.51,0,0,1,True
1998-09-30,7676.49,8025.53,8036.67,8091.48,349.04,360.18,414.99,1,1,0,True
1998-10-01,7676.49,8002.77,7784.29,7640.41,326.27,107.8,36.08,0,0,1,True
1998-10-02,7156.89,7925.29,7670.14,7711.61,768.39,513.24,554.71,0,1,0,True
1998-10-05,7145.79,7720.89,7327.9,7111.66,575.1,182.1,34.13,0,0,1,True
1998-10-06,7566.89,7495.96,7180.96,7152.92,70.93,385.94,413.97,1,1,1,True
1998-10-07,7405.29,7402.86,7413.08,7586.96,2.44,7.79,181.66,1,1,0,True
1998-10-08,7195.19,7357.39,7427.17,7362.6,162.2,231.97,167.41,1,0,1,True
1998-10-09,7381.19,7299.98,7262.05,7182.83,81.21,119.14,198.36,1,1,0,True
1998-10-13,7715.89,7289.24,7302.74,7416.13,426.66,413.15,299.77,0,0,1,True
1998-10-14,7956.09,7378.66,7565.35,7722.31,577.43,390.74,233.79,0,0,1,True
1998-10-15,8060.29,7554.82,7838.73,7936.71,505.47,221.56,123.58,0,0,0,True
1998-10-16,8455.29,7758.56,7990.93,8056.8,696.73,464.36,398.49,0,0,0,True
1998-10-19,8396.69,8021.43,8293.57,8514.69,375.26,103.12,118.0,1,1,0,True
1998-10-20,8654.39,8241.27,8375.69,8378.19,413.13,278.7,276.2,0,0,0,True
1998-10-21,8493.49,8446.16,8551.67,8708.52,47.33,58.18,215.03,1,1,0,True
1998-10-22,8254.19,8563.04,8519.89,8485.19,308.85,265.7,231.0,0,0,1,True
1998-10-23,8410.19,8556.25,8327.16,8257.19,146.05,83.03,153.0,1,1,1,True
1998-10-26,8467.69,8524.05,8359.09,8439.76,56.36,108.6,27.93,1,0,1,True
1998-10-27,8716.79,8497.04,8439.8,8457.57,219.75,276.99,259.22,1,0,0,True
1998-10-28,8534.39,8532.35,8632.95,8725.38,2.04,98.56,190.99,1,1,0,True
1998-10-29,8541.09,8548.14,8581.34,8499.83,7.05,40.25,41.26,1,1,0,True
1998-10-30,8799.99,8552.51,8538.53,8565.42,247.48,261.47,234.57,1,0,1,True
1998-11-02,9015.49,8608.43,8707.65,8826.04,407.06,307.85,189.45,0,0,1,True
1998-11-03,8943.09,8725.39,8933.39,9020.02,217.71,9.7,76.93,1,1,0,True
1998-11-04,9131.19,8829.96,8957.69,8918.25,301.23,173.5,212.94,0,1,0,True
1998-11-05,9109.09,8948.41,9069.27,9168.87,160.68,39.82,59.78,1,1,0,True
1998-11-06,9204.09,9042.28,9107.55,9112.13,161.81,96.54,91.96,0,0,1,True
1998-11-09,9094.89,9124.84,9177.17,9224.53,29.95,82.28,129.64,1,1,0,True
1998-11-10,8934.29,9158.31,9132.66,9085.27,224.02,198.37,150.98,0,0,1,True
1998-11-11,8940.69,9123.88,8998.34,8938.86,183.19,57.65,1.83,1,1,1,True
1998-11-12,8992.49,9065.35,8953.58,8952.23,72.86,38.91,40.26,1,1,1,True
1998-11-13,8842.09,9019.08,8986.99,8991.16,176.99,144.9,149.07,0,1,1,True
1998-11-16,9056.79,8954.57,8901.34,8816.35,102.22,155.45,240.44,1,1,0,True
1998-11-17,8984.29,8944.07,9001.64,9078.53,40.22,17.35,94.24,1,1,0,True
1998-11-18,8972.39,8945.69,9007.2,8964.81,26.7,34.81,7.59,1,0,1,True
1998-11-19,9240.59,8950.82,8985.39,8981.02,289.77,255.2,259.57,0,1,1,True
1998-11-20,9431.89,9017.79,9158.65,9255.95,414.11,273.24,175.94,0,0,1,True
1998-11-23,9441.89,9143.47,9366.51,9431.18,298.42,75.38,10.71,0,0,0,True
1998-11-24,9479.19,9272.28,9435.54,9436.58,206.91,43.65,42.61,0,0,0,True
1998-11-25,9514.99,9382.88,9466.69,9497.48,132.11,48.3,17.51,0,0,1,True
